sku_id,product_name,category,launch_date,week_start,time_index,year,month,quarter,week,season,is_holiday,promo_event,demand,revenue,avg_unit_price,store_count,active_days,unit_cost,list_price
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-07-28,239,2025,7,3,31,Rain,False,No Promotion,497,156555.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-08-04,240,2025,8,3,32,Rain,False,Independence Day Sale | No Promotion,588,181440.0,310.5,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-08-11,241,2025,8,3,33,Rain,True,Independence Day Sale | No Promotion,628,182164.5,292.5,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-08-18,242,2025,8,3,34,Rain,False,No Promotion,471,148365.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-08-25,243,2025,8,3,35,Rain,False,No Promotion,534,168210.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-09-01,244,2025,9,3,36,Autumn,False,No Promotion,507,159705.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-09-08,245,2025,9,3,37,Autumn,False,No Promotion,502,158130.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-09-15,246,2025,9,3,38,Autumn,False,No Promotion,507,159705.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-09-22,247,2025,9,3,39,Autumn,False,No Promotion,526,165690.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-09-29,248,2025,9,3,40,Autumn,True,No Promotion,541,170415.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-10-06,249,2025,10,4,41,Autumn,False,No Promotion,521,164115.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-10-13,250,2025,10,4,42,Autumn,False,Festive Sale | No Promotion,596,172557.0,292.5,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-10-20,251,2025,10,4,43,Autumn,False,Festive Sale,694,196749.0,283.5,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-10-27,252,2025,10,4,44,Autumn,False,Festive Sale,626,177471.0,283.5,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-11-03,253,2025,11,4,45,Autumn,False,Festive Sale | No Promotion,624,187519.5,301.5,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-11-10,254,2025,11,4,46,Autumn,False,No Promotion,491,154665.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-11-17,255,2025,11,4,47,Autumn,False,No Promotion,540,170100.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-11-24,256,2025,11,4,48,Autumn,False,Black Friday | No Promotion,541,167580.0,310.5,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-12-01,257,2025,12,4,49,Winter,False,No Promotion,485,152775.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-12-08,258,2025,12,4,50,Winter,False,No Promotion,501,157815.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-12-15,259,2025,12,4,51,Winter,False,No Promotion,502,158130.0,315.0,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-12-22,260,2025,12,4,52,Winter,True,No Promotion | Stock Clearance Sale,635,190512.0,301.5,5,7,232,315
SKU005,Large Plastic Storage Box,Storage & Organizers,2025-03-11,2025-12-29,261,2025,12,4,1,Winter,False,Stock Clearance Sale,291,82498.5,283.5,5,3,232,315
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-03-31,222,2025,3,1,14,Summer,False,No Promotion,251,113954.0,454.0,5,4,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-04-07,223,2025,4,2,15,Summer,False,No Promotion,489,222006.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-04-14,224,2025,4,2,16,Summer,True,No Promotion,527,239258.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-04-21,225,2025,4,2,17,Summer,False,No Promotion,490,222460.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-04-28,226,2025,4,2,18,Summer,False,No Promotion,547,248338.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-05-05,227,2025,5,2,19,Summer,False,No Promotion,487,221098.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-05-12,228,2025,5,2,20,Summer,False,No Promotion,525,238350.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-05-19,229,2025,5,2,21,Summer,False,No Promotion,460,208840.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-05-26,230,2025,5,2,22,Summer,False,No Promotion,506,229724.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-06-02,231,2025,6,2,23,Rain,False,No Promotion,489,222006.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-06-09,232,2025,6,2,24,Rain,False,No Promotion,526,238804.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-06-16,233,2025,6,2,25,Rain,False,No Promotion,499,226546.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-06-23,234,2025,6,2,26,Rain,False,No Promotion,542,246068.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-06-30,235,2025,6,2,27,Rain,False,No Promotion,513,232902.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-07-07,236,2025,7,3,28,Rain,False,No Promotion,499,226546.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-07-14,237,2025,7,3,29,Rain,False,No Promotion,483,219282.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-07-21,238,2025,7,3,30,Rain,False,No Promotion,479,217466.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-07-28,239,2025,7,3,31,Rain,False,No Promotion,506,229724.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-08-04,240,2025,8,3,32,Rain,False,Independence Day Sale | No Promotion,529,235489.8,447.51428571428573,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-08-11,241,2025,8,3,33,Rain,True,Independence Day Sale | No Promotion,627,264909.0,421.57142857142856,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-08-18,242,2025,8,3,34,Rain,False,No Promotion,517,234718.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-08-25,243,2025,8,3,35,Rain,False,No Promotion,482,218828.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-09-01,244,2025,9,3,36,Autumn,False,No Promotion,478,217012.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-09-08,245,2025,9,3,37,Autumn,False,No Promotion,488,221552.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-09-15,246,2025,9,3,38,Autumn,False,No Promotion,485,220190.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-09-22,247,2025,9,3,39,Autumn,False,No Promotion,499,226546.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-09-29,248,2025,9,3,40,Autumn,True,No Promotion,548,248792.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-10-06,249,2025,10,4,41,Autumn,False,No Promotion,488,221552.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-10-13,250,2025,10,4,42,Autumn,False,Festive Sale | No Promotion,664,278892.2,421.57142857142856,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-10-20,251,2025,10,4,43,Autumn,False,Festive Sale,634,259052.4,408.6,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-10-27,252,2025,10,4,44,Autumn,False,Festive Sale,684,279482.4,408.6,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-11-03,253,2025,11,4,45,Autumn,False,Festive Sale | No Promotion,594,256737.0,434.54285714285714,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-11-10,254,2025,11,4,46,Autumn,False,No Promotion,523,237442.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-11-17,255,2025,11,4,47,Autumn,False,No Promotion,479,217466.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-11-24,256,2025,11,4,48,Autumn,False,Black Friday | No Promotion,509,227408.6,447.51428571428573,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-12-01,257,2025,12,4,49,Winter,False,No Promotion,492,223368.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-12-08,258,2025,12,4,50,Winter,False,No Promotion,497,225638.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-12-15,259,2025,12,4,51,Winter,False,No Promotion,469,212926.0,454.0,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-12-22,260,2025,12,4,52,Winter,True,No Promotion | Stock Clearance Sale,559,240438.4,434.54285714285714,5,7,362,454
SKU006,File Storage Box,Storage & Organizers,2025-04-03,2025-12-29,261,2025,12,4,1,Winter,False,Stock Clearance Sale,246,100515.6,408.6,5,3,362,454
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-09-12,89,2022,9,3,37,Autumn,False,No Promotion,376,64672.0,172.0,5,5,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-09-19,90,2022,9,3,38,Autumn,False,No Promotion,530,91160.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-09-26,91,2022,9,3,39,Autumn,True,No Promotion,548,94256.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-10-03,92,2022,10,4,40,Autumn,False,No Promotion,506,87032.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-10-10,93,2022,10,4,41,Autumn,False,Festive Sale | No Promotion,617,101703.6,167.0857142857143,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-10-17,94,2022,10,4,42,Autumn,False,Festive Sale,731,113158.8,154.8,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-10-24,95,2022,10,4,43,Autumn,False,Festive Sale,728,112694.40000000001,154.8,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-10-31,96,2022,10,4,44,Autumn,False,Festive Sale | No Promotion,640,100465.20000000001,157.25714285714287,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-11-07,97,2022,11,4,45,Autumn,False,No Promotion,506,87032.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-11-14,98,2022,11,4,46,Autumn,False,No Promotion,492,84624.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-11-21,99,2022,11,4,47,Autumn,False,Black Friday | No Promotion,516,87169.6,169.54285714285714,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-11-28,100,2022,11,4,48,Autumn,False,No Promotion,510,87720.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-12-05,101,2022,12,4,49,Winter,False,No Promotion,517,88924.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-12-12,102,2022,12,4,50,Winter,False,No Promotion,494,84968.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-12-19,103,2022,12,4,51,Winter,True,No Promotion,557,95804.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2022-12-26,104,2022,12,4,52,Winter,False,New Year Sale | Stock Clearance Sale,664,102787.20000000001,154.8,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-01-02,105,2023,1,1,1,Winter,False,New Year Sale | No Promotion,644,101256.40000000001,157.25714285714287,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-01-09,106,2023,1,1,2,Winter,False,No Promotion,518,89096.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-01-16,107,2023,1,1,3,Winter,False,No Promotion,470,80840.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-01-23,108,2023,1,1,4,Winter,True,No Promotion,495,85140.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-01-30,109,2023,1,1,5,Winter,False,No Promotion,514,88408.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-02-06,110,2023,2,1,6,Winter,False,No Promotion,549,94428.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-02-13,111,2023,2,1,7,Winter,False,No Promotion,512,88064.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-02-20,112,2023,2,1,8,Winter,False,No Promotion,485,83420.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-02-27,113,2023,2,1,9,Winter,False,End of Season Sale | No Promotion,654,103234.40000000001,159.71428571428572,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-03-06,114,2023,3,1,10,Summer,False,End of Season Sale | No Promotion,577,96113.6,167.0857142857143,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-03-13,115,2023,3,1,11,Summer,False,No Promotion,537,92364.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-03-20,116,2023,3,1,12,Summer,False,No Promotion,477,82044.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-03-27,117,2023,3,1,13,Summer,False,No Promotion,485,83420.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-04-03,118,2023,4,2,14,Summer,False,No Promotion,486,83592.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-04-10,119,2023,4,2,15,Summer,True,No Promotion,451,77572.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-04-17,120,2023,4,2,16,Summer,False,No Promotion,491,84452.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-04-24,121,2023,4,2,17,Summer,False,No Promotion,554,95288.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-05-01,122,2023,5,2,18,Summer,False,No Promotion,471,81012.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-05-08,123,2023,5,2,19,Summer,False,No Promotion,465,79980.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-05-15,124,2023,5,2,20,Summer,False,No Promotion,490,84280.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-05-22,125,2023,5,2,21,Summer,False,No Promotion,510,87720.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-05-29,126,2023,5,2,22,Summer,False,No Promotion,519,89268.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-06-05,127,2023,6,2,23,Rain,False,No Promotion,494,84968.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-06-12,128,2023,6,2,24,Rain,False,No Promotion,483,83076.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-06-19,129,2023,6,2,25,Rain,False,No Promotion,527,90644.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-06-26,130,2023,6,2,26,Rain,False,No Promotion,493,84796.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-07-03,131,2023,7,3,27,Rain,False,No Promotion,524,90128.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-07-10,132,2023,7,3,28,Rain,False,No Promotion,513,88236.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-07-17,133,2023,7,3,29,Rain,False,No Promotion,553,95116.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-07-24,134,2023,7,3,30,Rain,False,No Promotion,504,86688.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-07-31,135,2023,7,3,31,Rain,False,No Promotion,510,87720.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-08-07,136,2023,8,3,32,Rain,False,Independence Day Sale | No Promotion,627,100637.20000000001,162.17142857142858,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-08-14,137,2023,8,3,33,Rain,True,Independence Day Sale | No Promotion,528,87857.6,167.0857142857143,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-08-21,138,2023,8,3,34,Rain,False,No Promotion,519,89268.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-08-28,139,2023,8,3,35,Rain,False,No Promotion,498,85656.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-09-04,140,2023,9,3,36,Autumn,False,No Promotion,470,80840.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-09-11,141,2023,9,3,37,Autumn,False,No Promotion,496,85312.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-09-18,142,2023,9,3,38,Autumn,False,No Promotion,484,83248.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-09-25,143,2023,9,3,39,Autumn,False,No Promotion,477,82044.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-10-02,144,2023,10,4,40,Autumn,True,No Promotion,517,88924.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-10-09,145,2023,10,4,41,Autumn,False,Festive Sale | No Promotion,496,83867.2,169.54285714285714,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-10-16,146,2023,10,4,42,Autumn,False,Festive Sale,747,115635.6,154.8,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-10-23,147,2023,10,4,43,Autumn,False,Festive Sale,698,108050.40000000001,154.8,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-10-30,148,2023,10,4,44,Autumn,False,Festive Sale,662,102477.6,154.8,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-11-06,149,2023,11,4,45,Autumn,False,No Promotion,501,86172.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-11-13,150,2023,11,4,46,Autumn,False,No Promotion,507,87204.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-11-20,151,2023,11,4,47,Autumn,False,Black Friday | No Promotion,556,94015.2,169.54285714285714,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-11-27,152,2023,11,4,48,Autumn,False,No Promotion,591,101652.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-12-04,153,2023,12,4,49,Winter,False,No Promotion,483,83076.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-12-11,154,2023,12,4,50,Winter,False,No Promotion,506,87032.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-12-18,155,2023,12,4,51,Winter,False,No Promotion,515,88580.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2023-12-25,156,2023,12,4,52,Winter,True,No Promotion | Stock Clearance Sale,649,101755.20000000001,157.25714285714287,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-01-01,157,2024,1,1,1,Winter,False,New Year Sale,649,100465.20000000001,154.8,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-01-08,158,2024,1,1,2,Winter,False,No Promotion,491,84452.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-01-15,159,2024,1,1,3,Winter,False,No Promotion,520,89440.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-01-22,160,2024,1,1,4,Winter,True,No Promotion,511,87892.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-01-29,161,2024,1,1,5,Winter,False,No Promotion,541,93052.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-02-05,162,2024,2,1,6,Winter,False,No Promotion,542,93224.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-02-12,163,2024,2,1,7,Winter,False,No Promotion,506,87032.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-02-19,164,2024,2,1,8,Winter,False,No Promotion,504,86688.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-02-26,165,2024,2,1,9,Winter,False,End of Season Sale | No Promotion,569,92673.6,164.62857142857143,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-03-04,166,2024,3,1,10,Summer,False,End of Season Sale | No Promotion,641,103096.8,162.17142857142858,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-03-11,167,2024,3,1,11,Summer,False,No Promotion,479,82388.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-03-18,168,2024,3,1,12,Summer,False,No Promotion,526,90472.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-03-25,169,2024,3,1,13,Summer,False,No Promotion,541,93052.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-04-01,170,2024,4,2,14,Summer,False,No Promotion,468,80496.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-04-08,171,2024,4,2,15,Summer,True,No Promotion,504,86688.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-04-15,172,2024,4,2,16,Summer,False,No Promotion,471,81012.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-04-22,173,2024,4,2,17,Summer,False,No Promotion,510,87720.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-04-29,174,2024,4,2,18,Summer,False,No Promotion,533,91676.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-05-06,175,2024,5,2,19,Summer,False,No Promotion,469,80668.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-05-13,176,2024,5,2,20,Summer,False,No Promotion,507,87204.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-05-20,177,2024,5,2,21,Summer,False,No Promotion,508,87376.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-05-27,178,2024,5,2,22,Summer,False,No Promotion,524,90128.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-06-03,179,2024,6,2,23,Rain,False,No Promotion,484,83248.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-06-10,180,2024,6,2,24,Rain,False,No Promotion,516,88752.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-06-17,181,2024,6,2,25,Rain,False,No Promotion,509,87548.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-06-24,182,2024,6,2,26,Rain,False,No Promotion,537,92364.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-07-01,183,2024,7,3,27,Rain,False,No Promotion,517,88924.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-07-08,184,2024,7,3,28,Rain,False,No Promotion,541,93052.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-07-15,185,2024,7,3,29,Rain,False,No Promotion,486,83592.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-07-22,186,2024,7,3,30,Rain,False,No Promotion,520,89440.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-07-29,187,2024,7,3,31,Rain,False,No Promotion,478,82216.0,172.0,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-08-05,188,2024,8,3,32,Rain,False,Independence Day Sale | No Promotion,612,100998.40000000001,167.0857142857143,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-08-12,189,2024,8,3,33,Rain,True,Independence Day Sale | No Promotion,642,104025.6,162.17142857142858,5,7,133,172
SKU007,3-Tier Shoe Rack,Storage & Organizers,2022-09-14,2024-08-19,190,2024,8,3,34,Rain,False,No Promotion,532,91504.0,172.0,5,7,133,172
